frame,cam1_timestamp_us,cam2_timestamp_us,drift_us,drift_ms
55310,1768258722477000,1768258722459000,-18000,-18.0
55510,1768258725797000,1768258725778000,-19000,-19.0
55710,1768258729144000,1768258729127000,-17000,-17.0
55911,1768258732484000,1768258732466000,-18000,-18.0
56111,1768258735814000,1768258735795000,-19000,-19.0
56312,1768258739163000,1768258739144000,-19000,-19.0
56512,1768258742495000,1768258742476000,-19000,-19.0
58316,1768258772545000,1768258772525000,-20000,-20.0
58516,1768258775876000,1768258775876000,0,0.0
58716,1768258779212000,1768258779193000,-19000,-19.0
58917,1768258782570000,1768258782550000,-20000,-20.0
59117,1768258785907000,1768258785889000,-18000,-18.0
59318,1768258789250000,1768258789233000,-17000,-17.0
59518,1768258792576000,1768258792576000,0,0.0
59718,1768258795922000,1768258795903000,-19000,-19.0
59919,1768258799278000,1768258799242000,-36000,-36.0
61322,1768258822631000,1768258822611000,-20000,-20.0
61522,1768258825974000,1768258825955000,-19000,-19.0
61722,1768258829303000,1768258829285000,-18000,-18.0
61923,1768258832646000,1768258832627000,-19000,-19.0
62123,1768258835983000,1768258835964000,-19000,-19.0
62324,1768258839336000,1768258839319000,-17000,-17.0
62524,1768258842660000,1768258842660000,0,0.0
62724,1768258846003000,1768258845984000,-19000,-19.0
62925,1768258849353000,1768258849336000,-17000,-17.0
63125,1768258852684000,1768258852664000,-20000,-20.0
64728,1768258879376000,1768258879355000,-21000,-21.0
64929,1768258882723000,1768258882723000,0,0.0
65129,1768258886074000,1768258886054000,-20000,-20.0
65330,1768258889419000,1768258889399000,-20000,-20.0
65530,1768258892752000,1768258892736000,-16000,-16.0
65730,1768258896082000,1768258896044000,-38000,-38.0
65931,1768258899436000,1768258899419000,-17000,-17.0
66131,1768258902763000,1768258902743000,-20000,-20.0
66332,1768258906114000,1768258906095000,-19000,-19.0
66532,1768258909458000,1768258909440000,-18000,-18.0
67133,1768258919460000,1768258919460000,0,0.0
67333,1768258922793000,1768258922793000,0,0.0
67935,1768258932814000,1768258932795000,-19000,-19.0
68135,1768258936127000,1768258936127000,0,0.0
68335,1768258939490000,1768258939470000,-20000,-20.0
68536,1768258942835000,1768258942820000,-15000,-15.0
68736,1768258946160000,1768258946160000,0,0.0
68937,1768258949521000,1768258949501000,-20000,-20.0
69137,1768258952852000,1768258952834000,-18000,-18.0
69337,1768258956184000,1768258956165000,-19000,-19.0
69538,1768258959532000,1768258959516000,-16000,-16.0
69738,1768258962868000,1768258962849000,-19000,-19.0
70139,1768258969559000,1768258969521000,-38000,-38.0
70941,1768258982894000,1768258982894000,0,0.0
71141,1768258986235000,1768258986217000,-18000,-18.0
71341,1768258989576000,1768258989557000,-19000,-19.0
71542,1768258992918000,1768258992901000,-17000,-17.0
71742,1768258996229000,1768258996229000,0,0.0
71943,1768258999602000,1768258999582000,-20000,-20.0
72143,1768259002943000,1768259002924000,-19000,-19.0
72343,1768259006269000,1768259006252000,-17000,-17.0
72544,1768259009610000,1768259009610000,0,0.0
72744,1768259012952000,1768259012935000,-17000,-17.0
73345,1768259022958000,1768259022938000,-20000,-20.0
74548,1768259042979000,1768259042960000,-19000,-19.0
74748,1768259046337000,1768259046318000,-19000,-19.0
74949,1768259049677000,1768259049677000,0,0.0
75149,1768259053020000,1768259052999000,-21000,-21.0
75349,1768259056353000,1768259056335000,-18000,-18.0
75550,1768259059707000,1768259059689000,-18000,-18.0
75750,1768259063018000,1768259063018000,0,0.0
75951,1768259066379000,1768259066360000,-19000,-19.0
76151,1768259069694000,1768259069675000,-19000,-19.0
76552,1768259076386000,1768259076386000,0,0.0
77554,1768259093079000,1768259093056000,-23000,-23.0
77754,1768259096428000,1768259096384000,-44000,-44.0
77955,1768259099773000,1768259099736000,-37000,-37.0
78155,1768259103080000,1768259103061000,-19000,-19.0
78355,1768259106414000,1768259106414000,0,0.0
78556,1768259109768000,1768259109750000,-18000,-18.0
78756,1768259113108000,1768259113108000,0,0.0
78957,1768259116469000,1768259116427000,-42000,-42.0
79157,1768259119811000,1768259119767000,-44000,-44.0
79357,1768259123134000,1768259123116000,-18000,-18.0
79558,1768259126465000,1768259126444000,-21000,-21.0
81161,1768259153163000,1768259153142000,-21000,-21.0
81361,1768259156509000,1768259156509000,0,0.0
81562,1768259159872000,1768259159831000,-41000,-41.0
81762,1768259163178000,1768259163155000,-23000,-23.0
81963,1768259166561000,1768259166517000,-44000,-44.0
82163,1768259169872000,1768259169872000,0,0.0
82363,1768259173213000,1768259173190000,-23000,-23.0
82564,1768259176539000,1768259176539000,0,0.0
82764,1768259179878000,1768259179856000,-22000,-22.0
82965,1768259183233000,1768259183233000,0,0.0
84167,1768259203260000,1768259203260000,0,0.0
84568,1768259209941000,1768259209941000,0,0.0
84768,1768259213259000,1768259213259000,0,0.0
84969,1768259216624000,1768259216624000,0,0.0
85169,1768259219955000,1768259219932000,-23000,-23.0
85369,1768259223283000,1768259223283000,0,0.0
85570,1768259226639000,1768259226617000,-22000,-22.0
85770,1768259229993000,1768259229955000,-38000,-38.0
85971,1768259233317000,1768259233293000,-24000,-24.0
86171,1768259236649000,1768259236649000,0,0.0
86572,1768259243343000,1768259243320000,-23000,-23.0
87774,1768259263347000,1768259263325000,-22000,-22.0
87975,1768259266699000,1768259266676000,-23000,-23.0
88175,1768259270022000,1768259270022000,0,0.0
88375,1768259273377000,1768259273356000,-21000,-21.0
88576,1768259276739000,1768259276695000,-44000,-44.0
88776,1768259280060000,1768259280043000,-17000,-17.0
88977,1768259283407000,1768259283384000,-23000,-23.0
89177,1768259286760000,1768259286721000,-39000,-39.0
89377,1768259290182000,1768259290113000,-69000,-69.0
89778,1768259296846000,1768259296805000,-41000,-41.0
89979,1768259300203000,1768259300166000,-37000,-37.0
90981,1768259316880000,1768259316836000,-44000,-44.0
91181,1768259320218000,1768259320175000,-43000,-43.0
91381,1768259323555000,1768259323510000,-45000,-45.0
91582,1768259326917000,1768259326855000,-62000,-62.0
91782,1768259330250000,1768259330188000,-62000,-62.0
91983,1768259333586000,1768259333526000,-60000,-60.0
92183,1768259336920000,1768259336882000,-38000,-38.0
92383,1768259340250000,1768259340210000,-40000,-40.0
92584,1768259343609000,1768259343556000,-53000,-53.0
92784,1768259346939000,1768259346878000,-61000,-61.0
92985,1768259350286000,1768259350222000,-64000,-64.0
93586,1768259360303000,1768259360238000,-65000,-65.0
93987,1768259366964000,1768259366942000,-22000,-22.0
94187,1768259370301000,1768259370243000,-58000,-58.0
94387,1768259373634000,1768259373577000,-57000,-57.0
94588,1768259377000000,1768259376931000,-69000,-69.0
94788,1768259380339000,1768259380276000,-63000,-63.0
94989,1768259383660000,1768259383637000,-23000,-23.0
95189,1768259387004000,1768259386960000,-44000,-44.0
95389,1768259390333000,1768259390273000,-60000,-60.0
95590,1768259393688000,1768259393625000,-63000,-63.0
95790,1768259397043000,1768259396980000,-63000,-63.0
96191,1768259403687000,1768259403665000,-22000,-22.0
97193,1768259420398000,1768259420337000,-61000,-61.0
97393,1768259423712000,1768259423663000,-49000,-49.0
97594,1768259427075000,1768259427015000,-60000,-60.0
97794,1768259430389000,1768259430345000,-44000,-44.0
97995,1768259433765000,1768259433710000,-55000,-55.0
98195,1768259437090000,1768259437026000,-64000,-64.0
98395,1768259440413000,1768259440355000,-58000,-58.0
98596,1768259443753000,1768259443713000,-40000,-40.0
98796,1768259447109000,1768259447048000,-61000,-61.0
98997,1768259450459000,1768259450398000,-61000,-61.0
99197,1768259453787000,1768259453726000,-61000,-61.0
99397,1768259457115000,1768259457071000,-44000,-44.0
